name,label,width,height
C84P45ThinF_IMG_20150818_104156_cell_80,Uninfected,100,127
C85P46ThinF_IMG_20150820_105154_cell_1,Uninfected,118,115
C85P46ThinF_IMG_20150820_105154_cell_104,Uninfected,136,139
C85P46ThinF_IMG_20150820_105154_cell_129,Uninfected,127,142
C85P46ThinF_IMG_20150820_105154_cell_146,Uninfected,94,97
C85P46ThinF_IMG_20150820_105154_cell_174,Uninfected,145,139
C85P46ThinF_IMG_20150820_105154_cell_18,Uninfected,139,160
C85P46ThinF_IMG_20150820_105154_cell_187,Uninfected,151,157
C85P46ThinF_IMG_20150820_105154_cell_200,Uninfected,130,136
C85P46ThinF_IMG_20150820_105154_cell_208,Uninfected,193,184
C85P46ThinF_IMG_20150820_105154_cell_25,Uninfected,112,151
C85P46ThinF_IMG_20150820_105154_cell_36,Uninfected,199,139
C85P46ThinF_IMG_20150820_105154_cell_62,Uninfected,157,136
C85P46ThinF_IMG_20150820_105154_cell_65,Uninfected,130,139
C85P46ThinF_IMG_20150820_105154_cell_68,Uninfected,148,160
C85P46ThinF_IMG_20150820_105301_cell_110,Uninfected,142,124
C85P46ThinF_IMG_20150820_105301_cell_120,Uninfected,214,148
C85P46ThinF_IMG_20150820_105301_cell_124,Uninfected,157,154
C85P46ThinF_IMG_20150820_105301_cell_127,Uninfected,169,133
C85P46ThinF_IMG_20150820_105301_cell_136,Uninfected,100,97
C85P46ThinF_IMG_20150820_105301_cell_145,Uninfected,130,160
C85P46ThinF_IMG_20150820_105301_cell_148,Uninfected,130,112
C85P46ThinF_IMG_20150820_105301_cell_163,Uninfected,130,124
C85P46ThinF_IMG_20150820_105301_cell_219,Uninfected,157,148
C85P46ThinF_IMG_20150820_105301_cell_251,Uninfected,136,154
C85P46ThinF_IMG_20150820_105301_cell_34,Uninfected,127,139
C85P46ThinF_IMG_20150820_105301_cell_55,Uninfected,142,133
C85P46ThinF_IMG_20150820_105301_cell_63,Uninfected,148,202
C85P46ThinF_IMG_20150820_105301_cell_80,Uninfected,148,157
C85P46ThinF_IMG_20150820_105748_cell_10,Uninfected,133,130
C85P46ThinF_IMG_20150820_105748_cell_123,Uninfected,133,136
C85P46ThinF_IMG_20150820_105748_cell_128,Uninfected,151,118
C85P46ThinF_IMG_20150820_105748_cell_15,Uninfected,142,112
C85P46ThinF_IMG_20150820_105748_cell_159,Uninfected,166,115
C85P46ThinF_IMG_20150820_105748_cell_197,Uninfected,133,139
C85P46ThinF_IMG_20150820_105748_cell_201,Uninfected,136,130
C85P46ThinF_IMG_20150820_105748_cell_217,Uninfected,160,163
C85P46ThinF_IMG_20150820_105748_cell_231,Uninfected,142,163
C85P46ThinF_IMG_20150820_105748_cell_49,Uninfected,130,124
C85P46ThinF_IMG_20150820_105748_cell_5,Uninfected,139,121
C85P46ThinF_IMG_20150820_105748_cell_63,Uninfected,133,142
C85P46ThinF_IMG_20150820_105748_cell_79,Uninfected,157,115
C85P46ThinF_IMG_20150820_105748_cell_92,Uninfected,154,136
C85P46ThinF_IMG_20150820_110040_cell_100,Uninfected,127,136
C85P46ThinF_IMG_20150820_110040_cell_128,Uninfected,136,130
C85P46ThinF_IMG_20150820_110040_cell_13,Uninfected,139,136
C85P46ThinF_IMG_20150820_110040_cell_157,Uninfected,136,136
C85P46ThinF_IMG_20150820_110040_cell_173,Uninfected,148,148
C85P46ThinF_IMG_20150820_110040_cell_182,Uninfected,130,151
C85P46ThinF_IMG_20150820_110040_cell_185,Uninfected,130,151
C85P46ThinF_IMG_20150820_110040_cell_190,Uninfected,142,130
C85P46ThinF_IMG_20150820_110040_cell_222,Uninfected,124,163
C85P46ThinF_IMG_20150820_110040_cell_233,Uninfected,64,49
C85P46ThinF_IMG_20150820_110040_cell_3,Uninfected,145,145
C85P46ThinF_IMG_20150820_110040_cell_40,Uninfected,139,148
C85P46ThinF_IMG_20150820_110040_cell_41,Uninfected,115,133
C85P46ThinF_IMG_20150820_110040_cell_99,Uninfected,136,124
C85P46ThinF_IMG_20150820_110143_cell_102,Uninfected,136,133
C85P46ThinF_IMG_20150820_110143_cell_110,Uninfected,136,142
C85P46ThinF_IMG_20150820_110143_cell_111,Uninfected,136,127
C85P46ThinF_IMG_20150820_110143_cell_125,Uninfected,184,193
C85P46ThinF_IMG_20150820_110143_cell_132,Uninfected,148,190
C85P46ThinF_IMG_20150820_110143_cell_135,Uninfected,184,148
C85P46ThinF_IMG_20150820_110143_cell_154,Uninfected,130,139
C85P46ThinF_IMG_20150820_110143_cell_159,Uninfected,142,148
C85P46ThinF_IMG_20150820_110143_cell_163,Uninfected,133,145
C85P46ThinF_IMG_20150820_110143_cell_184,Uninfected,178,151
C85P46ThinF_IMG_20150820_110143_cell_20,Uninfected,136,154
C85P46ThinF_IMG_20150820_110143_cell_201,Uninfected,187,175
C85P46ThinF_IMG_20150820_110143_cell_49,Uninfected,133,121
C86P47ThinF_IMG_20150820_123717_cell_103,Uninfected,124,118
C86P47ThinF_IMG_20150820_123717_cell_115,Uninfected,193,172
C86P47ThinF_IMG_20150820_123717_cell_136,Uninfected,133,169
C86P47ThinF_IMG_20150820_123717_cell_137,Uninfected,133,169
C86P47ThinF_IMG_20150820_123717_cell_153,Uninfected,157,175
C86P47ThinF_IMG_20150820_123717_cell_170,Uninfected,169,133
C86P47ThinF_IMG_20150820_123717_cell_190,Uninfected,172,133
C86P47ThinF_IMG_20150820_123717_cell_203,Uninfected,115,82
C86P47ThinF_IMG_20150820_123717_cell_213,Uninfected,121,142
C86P47ThinF_IMG_20150820_123717_cell_231,Uninfected,148,157
C86P47ThinF_IMG_20150820_123717_cell_6,Uninfected,148,151
C86P47ThinF_IMG_20150820_123717_cell_63,Uninfected,169,145
C86P47ThinF_IMG_20150820_123717_cell_93,Uninfected,136,148
C86P47ThinF_IMG_20150820_123717_cell_98,Uninfected,145,151
C86P47ThinF_IMG_20150820_124025_cell_106,Uninfected,130,115
C86P47ThinF_IMG_20150820_124025_cell_116,Uninfected,148,103
C86P47ThinF_IMG_20150820_124025_cell_128,Uninfected,142,151
C86P47ThinF_IMG_20150820_124025_cell_135,Uninfected,169,139
C86P47ThinF_IMG_20150820_124025_cell_153,Uninfected,139,115
C86P47ThinF_IMG_20150820_124025_cell_198,Uninfected,139,178
C86P47ThinF_IMG_20150820_124025_cell_26,Uninfected,100,118
C86P47ThinF_IMG_20150820_124025_cell_43,Uninfected,142,160
C86P47ThinF_IMG_20150820_124025_cell_44,Uninfected,142,133
C86P47ThinF_IMG_20150820_124025_cell_56,Uninfected,151,178
C86P47ThinF_IMG_20150820_124025_cell_71,Uninfected,178,139
C86P47ThinF_IMG_20150820_124025_cell_82,Uninfected,181,217
C86P47ThinF_IMG_20150820_124025_cell_83,Uninfected,142,121
C86P47ThinF_IMG_20150820_124259_cell_119,Uninfected,136,130
C86P47ThinF_IMG_20150820_124259_cell_123,Uninfected,154,91
C86P47ThinF_IMG_20150820_124259_cell_124,Uninfected,118,172
C86P47ThinF_IMG_20150820_124259_cell_126,Uninfected,124,133
C86P47ThinF_IMG_20150820_124259_cell_134,Uninfected,142,136
C86P47ThinF_IMG_20150820_124259_cell_159,Uninfected,181,193
C86P47ThinF_IMG_20150820_124259_cell_172,Uninfected,160,151
C86P47ThinF_IMG_20150820_124259_cell_189,Uninfected,178,187
C86P47ThinF_IMG_20150820_124259_cell_194,Uninfected,145,133
C86P47ThinF_IMG_20150820_124259_cell_196,Uninfected,130,118
C86P47ThinF_IMG_20150820_124259_cell_210,Uninfected,121,187
C86P47ThinF_IMG_20150820_124259_cell_52,Uninfected,196,184
C86P47ThinF_IMG_20150820_124259_cell_73,Uninfected,127,142
C86P47ThinF_IMG_20150820_124259_cell_94,Uninfected,136,130
C86P47ThinF_IMG_20150820_124943_cell_108,Uninfected,178,187
C86P47ThinF_IMG_20150820_124943_cell_168,Uninfected,190,139
C86P47ThinF_IMG_20150820_124943_cell_186,Uninfected,184,157
C86P47ThinF_IMG_20150820_124943_cell_207,Uninfected,130,145
C86P47ThinF_IMG_20150820_124943_cell_229,Uninfected,175,184
C86P47ThinF_IMG_20150820_124943_cell_23,Uninfected,151,130
C86P47ThinF_IMG_20150820_124943_cell_230,Uninfected,154,184
C86P47ThinF_IMG_20150820_124943_cell_3,Uninfected,151,127
C86P47ThinF_IMG_20150820_124943_cell_40,Uninfected,148,136
C86P47ThinF_IMG_20150820_124943_cell_51,Uninfected,145,118
C86P47ThinF_IMG_20150820_124943_cell_71,Uninfected,115,130
C86P47ThinF_IMG_20150820_124943_cell_78,Uninfected,136,148
C86P47ThinF_IMG_20150820_124943_cell_87,Uninfected,133,124
C86P47ThinF_IMG_20150820_124943_cell_90,Uninfected,181,202
C86P47ThinF_IMG_20150820_125057_cell_142,Uninfected,145,154
C86P47ThinF_IMG_20150820_125057_cell_149,Uninfected,124,133
C86P47ThinF_IMG_20150820_125057_cell_169,Uninfected,136,199
C86P47ThinF_IMG_20150820_125057_cell_173,Uninfected,169,181
C86P47ThinF_IMG_20150820_125057_cell_19,Uninfected,139,133
C86P47ThinF_IMG_20150820_125057_cell_205,Uninfected,145,172
C86P47ThinF_IMG_20150820_125057_cell_208,Uninfected,208,196
C86P47ThinF_IMG_20150820_125057_cell_212,Uninfected,172,145
C86P47ThinF_IMG_20150820_125057_cell_35,Uninfected,136,154
C86P47ThinF_IMG_20150820_125057_cell_46,Uninfected,148,145
C86P47ThinF_IMG_20150820_125057_cell_62,Uninfected,133,154
C86P47ThinF_IMG_20150820_125057_cell_73,Uninfected,145,157
C86P47ThinF_IMG_20150820_125057_cell_98,Uninfected,136,136
C87P48ThinF_IMG_20150820_132327_cell_100,Uninfected,139,154
C87P48ThinF_IMG_20150820_132327_cell_102,Uninfected,145,187
C87P48ThinF_IMG_20150820_132327_cell_110,Uninfected,157,115
C87P48ThinF_IMG_20150820_132327_cell_122,Uninfected,172,109
C87P48ThinF_IMG_20150820_132327_cell_133,Uninfected,193,196
C87P48ThinF_IMG_20150820_132327_cell_138,Uninfected,112,124
C87P48ThinF_IMG_20150820_132327_cell_31,Uninfected,166,172
C87P48ThinF_IMG_20150820_132327_cell_5,Uninfected,160,106
C87P48ThinF_IMG_20150820_132327_cell_7,Uninfected,97,100
C87P48ThinF_IMG_20150820_132327_cell_85,Uninfected,121,148
C87P48ThinF_IMG_20150820_132327_cell_86,Uninfected,109,103
C87P48ThinF_IMG_20150820_132327_cell_89,Uninfected,151,160
C87P48ThinF_IMG_20150820_132514_cell_10,Uninfected,124,166
C87P48ThinF_IMG_20150820_132514_cell_110,Uninfected,169,205
C87P48ThinF_IMG_20150820_132514_cell_13,Uninfected,160,127
C87P48ThinF_IMG_20150820_132514_cell_133,Uninfected,151,181
C87P48ThinF_IMG_20150820_132514_cell_150,Uninfected,157,199
C87P48ThinF_IMG_20150820_132514_cell_173,Uninfected,94,79
C87P48ThinF_IMG_20150820_132514_cell_177,Uninfected,145,154
C87P48ThinF_IMG_20150820_132514_cell_179,Uninfected,202,169
C87P48ThinF_IMG_20150820_132514_cell_181,Uninfected,154,160
C87P48ThinF_IMG_20150820_132514_cell_37,Uninfected,127,127
C87P48ThinF_IMG_20150820_132514_cell_94,Uninfected,199,148
C87P48ThinF_IMG_20150820_132642_cell_119,Uninfected,136,133
C87P48ThinF_IMG_20150820_132642_cell_137,Uninfected,199,160
C87P48ThinF_IMG_20150820_132642_cell_150,Uninfected,142,130
C87P48ThinF_IMG_20150820_132642_cell_160,Uninfected,178,121
C87P48ThinF_IMG_20150820_132642_cell_40,Uninfected,112,205
C87P48ThinF_IMG_20150820_132642_cell_5,Uninfected,160,163
C87P48ThinF_IMG_20150820_132642_cell_83,Uninfected,175,154
C87P48ThinF_IMG_20150820_132642_cell_85,Uninfected,172,133
C87P48ThinF_IMG_20150820_132642_cell_92,Uninfected,97,115
C87P48ThinF_IMG_20150820_132642_cell_94,Uninfected,133,127
C87P48ThinF_IMG_20150820_132642_cell_99,Uninfected,154,169
C87P48ThinF_IMG_20150820_141913_cell_106,Uninfected,109,97
C87P48ThinF_IMG_20150820_141913_cell_121,Uninfected,178,187
C87P48ThinF_IMG_20150820_141913_cell_134,Uninfected,151,130
C87P48ThinF_IMG_20150820_141913_cell_147,Uninfected,151,181
C87P48ThinF_IMG_20150820_141913_cell_150,Uninfected,121,133
C87P48ThinF_IMG_20150820_141913_cell_165,Uninfected,169,145
C87P48ThinF_IMG_20150820_141913_cell_167,Uninfected,148,175
C87P48ThinF_IMG_20150820_141913_cell_172,Uninfected,169,184
C87P48ThinF_IMG_20150820_141913_cell_47,Uninfected,175,115
C87P48ThinF_IMG_20150820_141913_cell_64,Uninfected,139,187
C87P48ThinF_IMG_20150820_141913_cell_65,Uninfected,175,124
C87P48ThinF_IMG_20150820_141913_cell_69,Uninfected,112,121
C87P48ThinF_IMG_20150820_144714_cell_142,Uninfected,178,136
C87P48ThinF_IMG_20150820_144714_cell_146,Uninfected,148,154
C87P48ThinF_IMG_20150820_144714_cell_15,Uninfected,109,130
C87P48ThinF_IMG_20150820_144714_cell_173,Uninfected,133,130
C87P48ThinF_IMG_20150820_144714_cell_179,Uninfected,178,160
C87P48ThinF_IMG_20150820_144714_cell_192,Uninfected,124,124
C87P48ThinF_IMG_20150820_144714_cell_195,Uninfected,139,124
C87P48ThinF_IMG_20150820_144714_cell_22,Uninfected,151,112
C87P48ThinF_IMG_20150820_144714_cell_24,Uninfected,172,133
C87P48ThinF_IMG_20150820_144714_cell_34,Uninfected,139,142
C87P48ThinF_IMG_20150820_144714_cell_5,Uninfected,115,130
C87P48ThinF_IMG_20150820_144714_cell_90,Uninfected,124,136
C87P48ThinF_IMG_20150820_144855_cell_133,Uninfected,118,151
C87P48ThinF_IMG_20150820_144855_cell_143,Uninfected,97,121
C87P48ThinF_IMG_20150820_144855_cell_147,Uninfected,148,142
C87P48ThinF_IMG_20150820_144855_cell_172,Uninfected,133,151
C87P48ThinF_IMG_20150820_144855_cell_181,Uninfected,121,121
C87P48ThinF_IMG_20150820_144855_cell_39,Uninfected,91,79
C87P48ThinF_IMG_20150820_144855_cell_64,Uninfected,124,163
C87P48ThinF_IMG_20150820_144855_cell_83,Uninfected,163,175
C87P48ThinF_IMG_20150820_144855_cell_84,Uninfected,109,115
C87P48ThinF_IMG_20150820_144855_cell_88,Uninfected,112,106
C87P48ThinF_IMG_20150820_144855_cell_89,Uninfected,142,139
C87P48ThinF_IMG_20150820_144855_cell_96,Uninfected,145,139
C88P49ThinF_IMG_20150820_150141_cell_137,Uninfected,130,142
C88P49ThinF_IMG_20150820_150141_cell_143,Uninfected,142,139
C88P49ThinF_IMG_20150820_150141_cell_16,Uninfected,115,136
C88P49ThinF_IMG_20150820_150141_cell_167,Uninfected,136,157
C88P49ThinF_IMG_20150820_150141_cell_175,Uninfected,124,127
C88P49ThinF_IMG_20150820_150141_cell_183,Uninfected,103,103
C88P49ThinF_IMG_20150820_150141_cell_211,Uninfected,136,124
C88P49ThinF_IMG_20150820_150141_cell_4,Uninfected,109,112
C88P49ThinF_IMG_20150820_150141_cell_5,Uninfected,133,112
C88P49ThinF_IMG_20150820_150141_cell_77,Uninfected,109,100
C88P49ThinF_IMG_20150820_150141_cell_79,Uninfected,118,130
C88P49ThinF_IMG_20150820_150141_cell_93,Uninfected,148,142
C88P49ThinF_IMG_20150820_150724_cell_103,Uninfected,124,133
C88P49ThinF_IMG_20150820_150724_cell_104,Uninfected,121,118
C88P49ThinF_IMG_20150820_150724_cell_129,Uninfected,112,127
C88P49ThinF_IMG_20150820_150724_cell_161,Uninfected,106,121
C88P49ThinF_IMG_20150820_150724_cell_163,Uninfected,100,100
C88P49ThinF_IMG_20150820_150724_cell_182,Uninfected,124,133
C88P49ThinF_IMG_20150820_150724_cell_190,Uninfected,151,118
C88P49ThinF_IMG_20150820_150724_cell_199,Uninfected,85,154
C88P49ThinF_IMG_20150820_150724_cell_208,Uninfected,109,115
C88P49ThinF_IMG_20150820_150724_cell_62,Uninfected,94,103
C88P49ThinF_IMG_20150820_150724_cell_77,Uninfected,124,106
C88P49ThinF_IMG_20150820_150724_cell_97,Uninfected,124,127
C88P49ThinF_IMG_20150820_151451_cell_150,Uninfected,136,130
C88P49ThinF_IMG_20150820_151451_cell_158,Uninfected,130,136
C88P49ThinF_IMG_20150820_151451_cell_160,Uninfected,103,103
C88P49ThinF_IMG_20150820_151451_cell_170,Uninfected,100,103
C88P49ThinF_IMG_20150820_151451_cell_183,Uninfected,139,133
C88P49ThinF_IMG_20150820_151451_cell_185,Uninfected,118,115
C88P49ThinF_IMG_20150820_151451_cell_46,Uninfected,103,94
C88P49ThinF_IMG_20150820_151451_cell_56,Uninfected,100,106
C88P49ThinF_IMG_20150820_151451_cell_61,Uninfected,118,127
C88P49ThinF_IMG_20150820_151451_cell_89,Uninfected,130,139
C88P49ThinF_IMG_20150820_151451_cell_9,Uninfected,85,82
C88P49ThinF_IMG_20150820_151451_cell_99,Uninfected,91,97
C88P49ThinF_IMG_20150820_151626_cell_10,Uninfected,133,118
C88P49ThinF_IMG_20150820_151626_cell_125,Uninfected,127,118
C88P49ThinF_IMG_20150820_151626_cell_130,Uninfected,145,136
C88P49ThinF_IMG_20150820_151626_cell_15,Uninfected,70,76
C88P49ThinF_IMG_20150820_151626_cell_160,Uninfected,82,88
C88P49ThinF_IMG_20150820_151626_cell_180,Uninfected,115,154
C88P49ThinF_IMG_20150820_151626_cell_181,Uninfected,151,127
C88P49ThinF_IMG_20150820_151626_cell_31,Uninfected,124,106
C88P49ThinF_IMG_20150820_151626_cell_5,Uninfected,115,139
C88P49ThinF_IMG_20150820_151626_cell_60,Uninfected,85,76
C88P49ThinF_IMG_20150820_151626_cell_72,Uninfected,133,127
C88P49ThinF_IMG_20150820_151626_cell_9,Uninfected,79,76
C88P49ThinF_IMG_20150820_152521_cell_110,Uninfected,106,112
C88P49ThinF_IMG_20150820_152521_cell_159,Uninfected,76,73
C88P49ThinF_IMG_20150820_152521_cell_171,Uninfected,112,118
C88P49ThinF_IMG_20150820_152521_cell_197,Uninfected,118,109
C88P49ThinF_IMG_20150820_152521_cell_204,Uninfected,115,112
C88P49ThinF_IMG_20150820_152521_cell_216,Uninfected,115,112
C88P49ThinF_IMG_20150820_152521_cell_50,Uninfected,76,70
C88P49ThinF_IMG_20150820_152521_cell_59,Uninfected,91,88
C88P49ThinF_IMG_20150820_152521_cell_88,Uninfected,136,139
C88P49ThinF_IMG_20150820_152521_cell_91,Uninfected,115,133
C88P49ThinF_IMG_20150820_152521_cell_99,Uninfected,49,58
C88P49ThinF_IMG_20150820_153042_cell_112,Uninfected,94,97
C88P49ThinF_IMG_20150820_153042_cell_113,Uninfected,100,85
C88P49ThinF_IMG_20150820_153042_cell_115,Uninfected,97,103
C88P49ThinF_IMG_20150820_153042_cell_142,Uninfected,88,88
C88P49ThinF_IMG_20150820_153042_cell_146,Uninfected,106,97
C88P49ThinF_IMG_20150820_153042_cell_15,Uninfected,118,163
C88P49ThinF_IMG_20150820_153042_cell_155,Uninfected,124,121
C88P49ThinF_IMG_20150820_153042_cell_163,Uninfected,136,199
C88P49ThinF_IMG_20150820_153042_cell_191,Uninfected,118,100
C88P49ThinF_IMG_20150820_153042_cell_46,Uninfected,142,133
C88P49ThinF_IMG_20150820_153042_cell_65,Uninfected,85,112
C89P50ThinF_IMG_20150820_162153_cell_110,Uninfected,91,88
C89P50ThinF_IMG_20150820_162153_cell_153,Uninfected,148,148
C89P50ThinF_IMG_20150820_162153_cell_168,Uninfected,184,109
C89P50ThinF_IMG_20150820_162153_cell_2,Uninfected,226,130
C89P50ThinF_IMG_20150820_162153_cell_35,Uninfected,67,58
C89P50ThinF_IMG_20150820_162153_cell_55,Uninfected,103,112
C89P50ThinF_IMG_20150820_162153_cell_73,Uninfected,187,142
C89P50ThinF_IMG_20150820_162153_cell_80,Uninfected,112,103
C89P50ThinF_IMG_20150820_162153_cell_83,Uninfected,145,184
C89P50ThinF_IMG_20150820_162153_cell_96,Uninfected,88,121
C89P50ThinF_IMG_20150820_162153_cell_99,Uninfected,160,136
C89P50ThinF_IMG_20150820_162300_cell_1,Uninfected,160,124
C89P50ThinF_IMG_20150820_162300_cell_108,Uninfected,142,136
C89P50ThinF_IMG_20150820_162300_cell_127,Uninfected,154,151
C89P50ThinF_IMG_20150820_162300_cell_154,Uninfected,157,184
C89P50ThinF_IMG_20150820_162300_cell_166,Uninfected,193,169
C89P50ThinF_IMG_20150820_162300_cell_188,Uninfected,112,106
C89P50ThinF_IMG_20150820_162300_cell_21,Uninfected,136,169
C89P50ThinF_IMG_20150820_162300_cell_30,Uninfected,142,169
C89P50ThinF_IMG_20150820_162300_cell_39,Uninfected,148,133
C89P50ThinF_IMG_20150820_162300_cell_58,Uninfected,154,130
C89P50ThinF_IMG_20150820_162300_cell_80,Uninfected,124,157
C89P50ThinF_IMG_20150820_162300_cell_82,Uninfected,130,136
C89P50ThinF_IMG_20150820_162504_cell_119,Uninfected,154,142
C89P50ThinF_IMG_20150820_162504_cell_127,Uninfected,130,127
C89P50ThinF_IMG_20150820_162504_cell_164,Uninfected,157,100
C89P50ThinF_IMG_20150820_162504_cell_178,Uninfected,169,163
C89P50ThinF_IMG_20150820_162504_cell_28,Uninfected,133,148
C89P50ThinF_IMG_20150820_162504_cell_40,Uninfected,148,118
C89P50ThinF_IMG_20150820_162504_cell_45,Uninfected,136,118
C89P50ThinF_IMG_20150820_162504_cell_53,Uninfected,121,163
C89P50ThinF_IMG_20150820_162504_cell_59,Uninfected,166,172
C89P50ThinF_IMG_20150820_162504_cell_62,Uninfected,100,136
C89P50ThinF_IMG_20150820_162504_cell_67,Uninfected,136,142
C89P50ThinF_IMG_20150820_162504_cell_84,Uninfected,181,130
C89P50ThinF_IMG_20150820_162813_cell_115,Uninfected,205,166
C89P50ThinF_IMG_20150820_162813_cell_118,Uninfected,175,157
C89P50ThinF_IMG_20150820_162813_cell_128,Uninfected,142,166
C89P50ThinF_IMG_20150820_162813_cell_131,Uninfected,127,118
C89P50ThinF_IMG_20150820_162813_cell_155,Uninfected,187,121
C89P50ThinF_IMG_20150820_162813_cell_191,Uninfected,178,181
C89P50ThinF_IMG_20150820_162813_cell_201,Uninfected,175,151
C89P50ThinF_IMG_20150820_162813_cell_46,Uninfected,166,163
C89P50ThinF_IMG_20150820_162813_cell_63,Uninfected,121,151
C89P50ThinF_IMG_20150820_162813_cell_71,Uninfected,151,163
C89P50ThinF_IMG_20150820_162813_cell_78,Uninfected,187,133
C89P50ThinF_IMG_20150820_162813_cell_93,Uninfected,154,157
C89P50ThinF_IMG_20150820_163347_cell_12,Uninfected,112,124
C89P50ThinF_IMG_20150820_163347_cell_13,Uninfected,154,151
C89P50ThinF_IMG_20150820_163347_cell_133,Uninfected,145,148
C89P50ThinF_IMG_20150820_163347_cell_146,Uninfected,112,139
C89P50ThinF_IMG_20150820_163347_cell_158,Uninfected,154,139
C89P50ThinF_IMG_20150820_163347_cell_184,Uninfected,127,154
C89P50ThinF_IMG_20150820_163347_cell_189,Uninfected,151,187
C89P50ThinF_IMG_20150820_163347_cell_191,Uninfected,139,196
C89P50ThinF_IMG_20150820_163347_cell_195,Uninfected,154,133
C89P50ThinF_IMG_20150820_163347_cell_196,Uninfected,190,184
C89P50ThinF_IMG_20150820_163347_cell_80,Uninfected,118,148
C89P50ThinF_IMG_20150820_163728_cell_110,Uninfected,145,103
C89P50ThinF_IMG_20150820_163728_cell_112,Uninfected,148,133
C89P50ThinF_IMG_20150820_163728_cell_131,Uninfected,136,136
C89P50ThinF_IMG_20150820_163728_cell_139,Uninfected,172,163
C89P50ThinF_IMG_20150820_163728_cell_147,Uninfected,154,139
C89P50ThinF_IMG_20150820_163728_cell_150,Uninfected,103,112
C89P50ThinF_IMG_20150820_163728_cell_20,Uninfected,154,169
C89P50ThinF_IMG_20150820_163728_cell_44,Uninfected,166,142
C89P50ThinF_IMG_20150820_163728_cell_47,Uninfected,148,148
C89P50ThinF_IMG_20150820_163728_cell_5,Uninfected,118,121
C89P50ThinF_IMG_20150820_163728_cell_78,Uninfected,166,142
C89P50ThinF_IMG_20150820_163728_cell_8,Uninfected,157,130
C90P51ThinF_IMG_20150821_115056_cell_113,Uninfected,130,148
C90P51ThinF_IMG_20150821_115056_cell_119,Uninfected,115,121
C90P51ThinF_IMG_20150821_115056_cell_12,Uninfected,100,94
C90P51ThinF_IMG_20150821_115056_cell_135,Uninfected,115,121
C90P51ThinF_IMG_20150821_115056_cell_153,Uninfected,112,121
C90P51ThinF_IMG_20150821_115056_cell_190,Uninfected,145,148
C90P51ThinF_IMG_20150821_115056_cell_199,Uninfected,121,118
C90P51ThinF_IMG_20150821_115056_cell_202,Uninfected,118,112
C90P51ThinF_IMG_20150821_115056_cell_208,Uninfected,106,118
C90P51ThinF_IMG_20150821_115056_cell_209,Uninfected,127,139
C90P51ThinF_IMG_20150821_115056_cell_221,Uninfected,115,106
C90P51ThinF_IMG_20150821_115056_cell_224,Uninfected,112,145
